Operateur;X;Y;2G;3G;4G
20810;653000;6864321;1;1;1
20801;653001;6866028;1;1;1
20820;653005;6864278;1;1;1
20801;653015;6869567;0;0;0
20801;653019;6867275;0;0;0
20810;653019;6867506;1;1;1
20820;653019;6873041;1;1;1
20801;653021;6869518;0;0;0
20801;653022;6862708;0;1;0
20820;653024;6866626;1;0;0
20801;653030;6869588;0;0;0
20810;653033;6859829;1;1;1
20801;653035;6864653;0;1;1
20820;653035;6867552;1;1;1
20820;653036;6870929;1;0;0
20801;653039;6864302;0;0;0
20815;653039;6873023;0;1;1
20810;653041;6858181;1;1;1
20801;653041;6869703;0;0;0
20801;653048;6421977;1;1;1
20810;653048;6861874;1;1;1
20801;653050;6862981;0;1;0
20801;653051;6861877;0;0;0
20801;653053;6867547;1;1;1
20801;653054;6863275;0;1;0
20801;653055;6866630;0;0;0
20810;653056;6857258;1;1;1
20801;653059;6863875;0;1;0
20815;653059;6867124;0;1;1
20801;653060;6867118;1;1;1
20801;653061;6863262;0;0;0
20801;653062;6862364;0;0;0
20820;653063;6860022;1;0;0
20815;653065;6834358;0;1;1
20810;653065;6861585;1;1;1
20801;653065;6861916;0;1;1
20810;653065;6870734;0;1;1
20815;653066;6857236;0;1;1
20810;653068;6858641;1;1;1
20810;653068;6860028;1;0;0
20801;653068;6860031;0;0;0
20820;653071;6859282;1;1;1
20815;653071;6865414;0;1;1
20820;653073;6865795;1;0;0
20801;653076;6863322;0;0;0
20820;653076;6865344;1;1;1
20801;653081;6865611;1;1;1
20801;653081;6870986;0;1;0
20801;653082;6853354;1;1;1
20801;653082;6869710;0;0;0
20820;653084;6862837;1;1;1
20810;653085;6863688;1;0;0
20801;653086;6865796;0;0;0
20810;653087;6870973;1;0;0
20801;653088;6857847;0;0;0
20801;653089;6859242;1;1;1
20810;653091;6863623;1;0;0
20810;653092;6865795;1;0;0
20801;653092;6869673;0;0;0
20820;653094;6860271;1;1;1
20801;653096;6838019;1;1;1
20810;653096;6841661;1;1;1
20815;653096;6859952;0;1;1
20815;653096;6864764;0;1;1
20810;653100;6853891;1;1;1
20815;653101;6841653;0;1;0
20820;653101;6861883;1;1;1
20801;653101;6869722;0;0;0
20801;653101;6869722;0;0;0
20801;653101;6869722;0;0;0
20810;653102;6857123;0;0;1
20810;653102;6864757;1;1;1
20815;653109;6860347;0;1;1
20801;653110;6863126;0;1;0
20820;653110;6869576;1;1;1
20820;653110;6869576;1;1;1
20815;653110;6869707;0;1;1
20815;653112;6840332;0;1;1
20801;653112;6857219;0;0;0
20810;653114;6856850;1;0;0
20801;653114;6871080;0;0;0
20810;653117;6840331;1;1;1
20801;653117;6841673;1;1;1
20801;653117;6869574;0;1;0
20801;653119;6857185;0;1;0
20815;653119;6869457;0;1;1
20810;653120;6862303;1;1;1
20801;653120;6866480;1;1;1
20810;653122;6869574;1;1;1
20801;653123;6858729;1;1;0
20801;653123;6862245;1;1;1
20801;653123;6871968;1;1;1
20820;653128;6862081;1;1;1
20820;653128;6863614;1;0;0
20810;653129;6863131;1;0;0
20810;653134;6861524;1;0;0
20820;653135;6856886;1;0;0
20801;653135;6869480;0;0;0
20801;653137;6856891;0;0;0
20820;653139;6978040;1;1;1
20810;653140;6847885;1;1;0
20801;653142;6869435;0;0;0
20801;653143;6877822;1;1;1
20801;653144;6863612;0;0;0
20820;653145;6846017;1;1;1
20810;653148;6862095;1;1;1
20810;653148;6978050;1;1;1
20801;653151;6863135;0;0;0
20820;653156;6863597;1;1;1
20801;653157;6872604;0;1;1
20815;653159;6859483;0;1;1
20801;653159;6869714;0;0;0
20815;653161;6849568;0;1;1
20810;653164;6845095;1;1;1
20801;653164;6859485;1;1;1
20801;653166;6856689;1;1;1
20810;653167;6862816;1;0;0
20801;653168;6862101;0;1;0
20820;653170;6877092;1;1;1
20815;653174;6858353;0;1;1
20820;653175;6863132;1;0;0
20820;653176;6864304;1;1;1
20820;653178;6863771;1;1;1
20801;653179;6870897;0;0;0
20820;653181;6870987;1;1;1
20820;653182;6871094;1;1;1
20820;653183;6856593;1;1;1
20801;653183;6869592;0;0;0
20820;653186;6845090;1;1;1
20801;653187;6849425;1;1;1
20810;653189;6857048;1;1;1
20820;653189;6859625;1;1;1
20810;653195;6864289;1;1;1
20810;653199;6863328;1;1;1
20801;653203;6667656;1;1;1
20820;653203;6857040;1;1;1
20801;653203;6862597;0;0;0
20801;653206;6861651;0;1;0
20820;653206;6864499;1;0;0
20801;653209;6850925;0;0;0
20801;653211;6856974;0;0;0
20820;653212;6863308;1;1;1
20810;653214;6861847;1;0;0
20810;653215;6864715;0;1;1
20810;653220;6856319;1;0;0
20820;653221;6861413;1;0;0
20801;653221;6861990;0;1;0
20801;653221;6863267;0;0;0
20801;653222;6861408;0;0;0
20801;653223;7106324;0;1;1
20815;653224;6842332;0;1;1
20820;653226;6861833;1;1;1
20820;653229;6849742;1;1;1
20801;653229;6860379;1;1;1
20810;653229;6866356;1;1;1
20801;653230;6865211;1;1;1
20810;653231;6864515;1;0;0
20801;653235;6740705;1;1;1
20801;653235;6869548;0;0;0
20820;653236;6842330;1;1;1
20810;653236;6861261;0;0;1
20801;653237;6858948;1;1;1
20801;653238;6856347;0;0;0
20810;653241;6865985;1;1;1
20801;653242;6664094;0;1;1
20820;653242;6861260;1;1;1
20801;653242;6861321;0;0;1
20801;653243;6864536;0;0;0
20810;653243;6877723;1;1;1
20815;653243;6877736;0;1;1
20801;653244;6858215;1;1;1
20801;653244;6863743;0;1;0
20801;653245;6861875;0;0;0
20815;653246;6856571;0;1;1
20815;653250;6866370;0;1;1
20801;653251;6862962;0;1;0
20820;653253;6858914;1;1;1
20815;653254;6858913;0;1;1
20801;653254;6865717;0;1;1
20820;653257;6836092;1;0;0
20820;653257;6856282;1;0;0
20820;653257;6861128;1;1;1
20820;653257;6866401;1;1;1
20801;653260;6861109;0;0;0
20820;653261;6865711;1;1;1
20815;653262;6865717;0;1;1
20815;653263;6666719;0;1;1
20810;653264;6842369;1;1;1
20810;653264;6974326;1;1;1
20801;653268;6842380;1;1;1
20801;653269;6872021;0;0;0
20815;653271;6864300;0;1;0
20820;653273;6974343;1;1;1
20810;653278;6861824;0;1;1
20815;653282;6862857;0;1;1
20801;653285;6851452;1;1;1
20801;653286;6869040;1;1;1
20810;653290;6862867;0;1;1
20820;653291;6862850;1;1;1
20801;653291;6863853;0;1;1
20801;653292;6861850;0;1;1
20801;653295;6860342;0;0;1
20815;653298;6861859;0;1;0
20801;653301;6850984;0;0;0
20801;653303;6869508;0;0;0
20820;653305;6858378;1;1;1
20810;653308;6858982;1;1;1
20810;653309;6857381;0;1;0
20810;653311;6861576;1;0;0
20820;653312;6862479;1;1;1
20801;653312;6873231;1;1;1
20801;653315;6863203;0;0;0
20810;653318;6858715;1;0;0
20810;653319;6870144;0;0;1
20801;653321;6820219;1;1;1
20820;653325;6863179;1;0;0
20801;653330;6863279;0;0;0
20810;653331;6866960;1;1;1
20810;653332;6820216;1;1;0
20820;653334;6820213;1;1;0
20815;653335;6820214;0;1;1
20801;653335;6867265;0;0;0
20810;653340;6863528;0;1;1
20820;653342;6857952;1;0;0
20801;653343;6876973;1;1;1
20815;653344;6874458;0;1;1
20801;653345;6845101;1;1;0
20801;653345;6863042;0;0;0
20820;653347;6867945;1;0;0
20820;653348;6865080;1;1;1
20810;653350;6864662;0;0;1
20820;653351;6847942;1;1;1
20810;653353;6863195;1;0;0
20810;653353;6863196;1;0;0
20810;653353;6863197;1;0;0
20820;653356;7104988;1;1;1
20815;653357;7104988;0;1;0
20801;653358;6868983;0;0;0
20810;653364;6857958;1;0;0
20801;653364;6857983;0;0;0
20801;653367;6861191;0;0;0
20810;653368;6881558;0;1;1
20801;653368;7063897;1;1;0
20810;653369;6861509;0;1;0
20801;653370;6862645;1;1;1
20820;653370;6881557;1;1;1
20801;653371;6862357;0;1;0
20815;653372;6881563;0;1;1
20801;653374;6881558;1;1;1
20815;653377;6862038;0;1;0
20810;653380;6859189;0;1;1
20801;653383;7104959;1;1;0
20820;653386;6863247;1;0;0
20820;653386;6863247;1;0;0
20810;653388;6862443;0;0;1
20801;653393;6855884;1;1;0
20810;653396;6862959;1;0;0
20810;653399;6864778;1;0;0
20820;653399;6871945;1;0;0
20820;653402;6867548;1;0;0
20820;653403;6857705;1;1;1
20815;653404;6863943;0;1;0
20810;653406;6862574;0;1;1
20815;653408;6861851;0;1;1
20801;653412;6852759;0;1;1
20801;653412;6861492;0;0;0
20801;653414;6860468;0;0;0
20810;653414;6860514;1;0;0
20820;653415;6859330;1;1;1
20801;653416;6861104;1;1;1
20801;653416;6863147;0;0;0
20815;653419;6861105;0;1;1
20810;653419;6867778;1;1;1
20801;653423;6858347;0;1;0
20815;653424;6857716;0;1;1
20801;653429;6861701;0;1;0
20820;653430;6382395;1;0;0
20820;653432;6747930;1;1;1
20820;653432;6865092;1;0;0
20820;653433;6382393;1;1;1
20810;653433;6382393;1;1;1
20815;653433;6747931;0;1;1
20815;653437;6863096;0;1;1
20810;653439;6863070;1;1;1
20801;653439;6869222;1;1;1
20810;653439;7104981;1;1;1
20815;653442;6859582;0;1;1
20820;653442;6860432;1;0;0
20820;653443;6889649;1;1;0
20801;653446;6889633;1;1;0
20820;653447;6869225;1;1;1
20810;653448;6747907;1;1;1
20815;653448;6872602;0;1;1
20815;653448;6889665;0;1;0
20810;653449;6889639;1;1;0
20801;653455;6864788;0;0;0
20801;653459;6847722;1;1;0
20801;653459;6863097;1;1;1
20801;653459;6865979;1;1;1
20810;653461;6865001;1;1;1
20801;653462;6860397;0;0;0
20810;653463;6858723;1;0;1
20820;653466;6850718;1;1;1
20801;653466;7055890;1;1;1
20820;653468;6840294;1;1;1
20820;653469;6864779;1;0;0
20801;653472;6858725;0;0;0
20801;653475;6850715;1;1;1
20810;653475;6874705;1;1;1
20801;653479;6874705;1;1;1
20810;653480;6871964;1;0;0
20801;653483;6848419;1;1;0
20815;653483;6859136;0;1;1
20801;653483;6859136;1;1;1
20820;653487;6864697;1;1;1
20820;653489;6853124;1;1;1
20815;653491;6853093;0;1;1
20815;653491;6861570;0;1;0
20810;653491;6861708;1;0;0
20801;653491;6863465;0;1;1
20810;653496;6857673;1;1;1
20820;653498;6858732;1;0;0
20820;653498;6863033;1;1;1
20810;653501;6860331;1;0;0
20801;653503;6901148;1;1;0
20801;653509;6770645;1;1;0
20801;653510;6863185;0;0;0
20820;653511;6852313;1;1;1
20801;653512;6862783;0;0;0
20801;653512;6863208;0;0;0
20820;653513;6164521;1;1;0
20810;653513;6164521;1;1;0
20810;653513;6863146;1;0;0
20801;653513;7104242;1;1;1
20815;653514;6164521;0;1;0
20815;653514;6852309;0;1;1
20810;653514;6852310;1;1;1
20801;653515;6164521;0;1;0
20815;653519;6863635;0;1;1
20810;653521;6858053;0;1;0
20810;653521;6862764;1;0;0
20801;653525;6867616;0;0;0
20801;653528;6871413;0;1;1
20815;653529;6862640;0;1;1
20801;653533;6864319;1;1;1
20801;653535;6854386;0;0;0
20801;653537;6847719;0;0;0
20801;653537;6847719;0;0;0
20801;653537;6849508;0;0;0
20810;653537;6854425;1;0;0
20820;653537;6863368;1;1;1
20820;653537;6867614;1;1;1
20820;653538;6862784;1;0;0
20820;653539;6861356;1;1;1
20810;653541;6838773;1;1;1
20820;653542;6854392;1;0;0
20810;653543;6847766;1;1;0
20801;653544;6873116;1;1;1
20801;653548;6861958;0;1;0
20801;653551;6862781;0;0;0
20810;653560;6862544;1;0;0
20810;653566;7066232;1;0;0
20810;653568;6677745;0;1;0
20810;653568;6874156;1;1;1
20810;653573;6855298;1;0;0
20820;653581;6855300;1;0;0
20801;653582;6855300;0;0;0
20801;653584;6862541;0;0;0
20820;653584;6864288;1;1;1
20820;653585;6664965;1;1;1
20810;653586;6863010;1;1;1
20820;653588;6858781;1;1;1
20820;653590;6862519;1;0;0
20820;653592;6317409;1;1;0
20810;653592;6317409;1;1;0
20801;653593;6317409;0;1;0
20815;653593;6317410;0;1;0
20810;653593;6847736;1;0;0
20810;653593;6858844;1;1;1
20810;653595;6846331;1;1;1
20810;653595;6861534;1;1;1
20801;653597;6871423;0;0;0
20820;653598;6853832;0;1;0
20810;653599;6664980;1;1;1
20815;653599;6858842;0;1;1
20801;653600;6664985;1;1;1
20810;653603;6864517;0;1;0
20810;653604;7103920;1;1;1
20801;653605;6939002;1;1;1
20815;653606;6664978;0;1;1
20810;653606;6864845;1;0;0
20801;653606;6874147;0;1;0
20820;653613;6975383;1;1;1
20810;653615;6859546;1;1;1
20801;653615;6862997;0;0;0
20810;653615;6873584;1;1;1
20820;653617;7103909;1;1;1
20810;653620;6202101;1;1;0
20801;653623;6857609;1;1;1
20801;653623;6865079;0;0;0
20815;653623;6873578;0;1;1
20801;653625;6858389;1;1;1
20820;653630;6861901;1;1;1
20810;653634;6858380;1;1;1
20810;653635;6855500;1;1;1
20815;653635;6858388;0;1;1
20820;653635;6859415;1;1;1
20820;653636;6865060;1;0;0
20815;653637;6855498;0;1;1
20801;653640;6857987;1;1;1
20801;653641;6855508;1;1;1
20801;653644;6861682;0;0;0
20810;653646;6862080;1;0;0
20820;653646;6862109;1;0;0
20810;653648;6875590;1;1;1
20801;653648;7031932;1;1;1
20801;653649;6854544;1;1;1
20820;653650;6202137;1;1;0
20815;653651;6202137;0;1;0
20801;653651;6862122;0;0;0
20801;653652;6202136;0;1;0
20810;653652;6854551;1;1;0
20801;653653;6866721;1;1;1
20815;653655;6843985;0;1;1
20815;653656;6453306;0;1;1
20801;653656;6864881;0;1;0
20810;653656;6975399;1;1;1
20820;653657;6863700;1;1;1
20801;653659;6908587;1;1;1
20801;653660;6847781;1;1;0
20815;653660;6863312;0;1;1
20820;653660;7066212;1;1;0
20820;653661;6870399;1;1;1
20815;653661;7066212;0;1;1
20810;653662;6843996;1;1;1
20820;653664;6453303;1;1;1
20820;653665;6838813;1;1;1
20810;653666;6453297;1;1;1
20801;653666;6858124;0;0;0
20810;653666;6858127;1;0;0
20801;653670;6862246;0;1;0
20815;653673;6875588;0;1;1
20801;653674;6863572;1;1;0
20815;653680;6838800;0;1;1
20801;653681;6860965;0;1;0
20820;653684;6862895;1;1;0
20810;653689;6850782;1;1;1
20810;653690;6862136;0;1;0
20801;653690;6863352;1;1;1
20820;653690;6865007;1;1;1
20801;653693;6426293;1;1;1
20815;653694;6846102;0;1;1
20815;653694;6850785;0;1;1
20801;653695;6839738;1;1;1
20810;653697;6861841;0;1;1
20815;653698;6845246;0;1;1
20801;653700;6846101;1;1;1
20820;653706;6472592;1;1;1
20820;653707;6862936;1;1;1
20810;653708;6863554;1;1;1
20820;653713;6858086;1;0;0
20810;653715;6840326;0;1;1
20820;653716;6847761;1;1;1
20810;653718;6472594;1;1;1
20801;653719;6845619;0;0;0
20820;653719;6859610;1;1;1
20810;653720;6862860;1;0;0
20810;653722;6850905;1;1;0
20820;653724;6868802;1;1;1
20815;653725;6868744;0;1;1
20810;653725;6868746;1;1;1
20810;653727;6860147;1;1;0
20815;653729;6861303;0;1;1
20810;653735;6865655;1;1;0
20801;653737;6865648;1;1;0
20801;653738;6859394;0;0;0
20820;653740;7096348;1;1;1
20801;653743;6862994;0;1;0
20810;653744;6865104;1;0;0
20801;653744;6865152;1;1;1
20810;653745;6865105;1;0;0
20801;653746;6844040;1;1;1
20810;653746;6870036;1;1;1
20810;653749;6860993;0;1;1
20820;653753;6850881;1;1;1
20810;653754;6863454;1;0;0
20815;653756;6592248;0;1;1
20801;653756;6862656;1;1;1
20801;653757;6867995;1;1;1
20801;653758;6592244;1;1;0
20801;653758;6865211;0;0;1
20820;653759;6592244;1;1;0
20810;653759;6592244;1;1;0
20820;653762;6424174;1;1;1
20810;653766;6424177;1;1;1
20801;653766;6803403;1;1;1
20801;653767;6860911;0;1;0
20815;653767;7096352;0;1;1
20801;653768;6850909;0;0;0
20810;653769;6803405;1;1;1
20820;653769;6862467;1;1;1
20801;653772;6859323;0;0;1
20820;653773;6803385;1;1;1
20810;653773;6866729;1;1;1
20801;653775;6861600;0;1;1
20815;653779;6864503;0;1;1
20801;653781;6851291;0;1;0
20801;653781;6861631;0;0;0
20801;653783;6844825;1;1;1
20810;653785;6844815;1;1;1
20810;653785;6869539;1;1;1
20801;653786;6850895;0;0;0
20820;653787;6859837;1;1;1
20820;653787;6859837;1;1;1
20810;653788;6859952;1;1;1
20801;653788;6864577;1;1;1
20801;653791;6751890;1;1;0
20820;653791;6861637;1;1;1
20820;653793;6844439;1;1;1
20815;653796;6839402;0;1;1
20810;653796;6861631;1;1;1
20810;653798;6839407;1;1;1
20810;653798;6857622;1;1;1
20801;653800;6861455;1;1;1
20801;653803;7102285;0;1;1
20810;653809;6862027;1;0;0
20801;653809;6862062;0;0;0
20810;653810;6861508;1;1;1
20801;653813;6860935;0;0;0
20815;653813;6866816;0;1;1
20801;653813;6978134;1;1;0
20810;653814;6662330;1;1;1
20820;653815;6866730;1;1;1
20810;653817;6853850;1;1;1
20815;653817;6866094;0;1;1
20820;653818;6662330;1;1;1
20801;653818;6662345;1;1;1
20820;653820;6863169;1;1;1
20820;653821;6855912;1;1;1
20801;653824;6859915;0;0;0
20820;653825;6862037;1;0;0
20801;653826;6864917;0;0;0
20810;653827;6860644;1;0;0
20810;653828;6877497;1;1;1
20801;653829;6858660;1;1;1
20820;653829;6864886;1;0;0
20810;653829;6864893;1;0;0
20801;653830;6860629;0;0;0
20815;653830;6978125;0;1;0
20820;653834;6861598;1;1;1
20815;653836;6865305;0;1;1
20820;653840;6861631;1;1;1
20801;653842;6861055;0;1;0
20810;653843;6860916;1;1;1
20815;653844;6870913;0;1;1
20810;653847;6863539;1;0;1
20801;653847;7101297;1;1;1
20815;653853;6874841;0;1;1
20815;653854;6662835;0;1;1
20810;653855;6845887;1;1;1
20810;653859;7101532;1;1;1
20820;653860;6864614;1;1;1
20815;653860;7101249;0;1;1
20810;653862;6876880;1;1;1
20810;653864;6870922;1;1;1
20820;653865;6864336;1;0;0
20801;653865;6864353;0;0;0
20801;653866;6863530;0;0;0
20810;653868;6856448;1;1;1
20801;653868;6891910;1;1;1
20810;653869;6876126;1;1;1
20810;653870;6864040;1;1;1
20810;653871;6865355;1;1;1
20801;653872;6869681;1;1;1
20815;653873;6860916;0;1;1
20820;653873;6863500;1;0;0
20810;653873;7096367;1;1;1
20815;653874;6864038;0;1;1
20815;653875;6859343;0;1;0
20810;653875;6862391;1;1;1
20820;653875;6865913;1;1;1
20801;653879;6865274;0;1;0
20801;653879;6873943;1;1;0
20810;653880;6864649;1;1;1
20801;653880;6869150;0;0;0
20810;653883;6866929;1;1;0
20801;653885;6860939;0;0;0
20801;653887;6860927;1;1;1
20810;653887;6862012;0;1;1
20820;653888;7101554;1;1;1
20820;653894;6857458;1;1;1
20801;653898;6863478;0;1;0
20810;653898;6864284;1;0;1
20810;653903;6442658;1;1;1
20820;653903;6859276;1;1;1
20801;653904;6442659;1;1;0
20820;653909;6442667;1;1;1
20801;653911;6836028;1;1;1
20815;653911;6872033;0;1;1
20820;653913;6858200;1;1;1
20820;653913;6858580;1;1;1
20810;653913;6871922;1;1;1
20801;653918;6858261;0;1;0
20810;653920;6859244;1;1;1
20801;653922;6840489;1;1;1
20810;653925;6840526;1;1;1
20810;653925;6865877;1;1;1
20801;653932;6860761;0;0;0
20801;653932;6861737;0;1;0
20801;653933;6861537;0;0;0
20820;653937;6862409;1;0;0
20801;653938;6860464;1;1;1
20810;653938;6862434;1;0;0
20815;653939;6862219;0;1;1
20820;653942;7103354;1;1;1
20801;653947;6866926;0;1;0
20810;653952;6860485;1;1;0
20820;653958;6869731;1;1;1
20801;653960;6870644;1;1;1
20810;653964;6837693;1;1;1
20810;653964;6859898;1;1;1
20801;653964;6861835;1;0;0
20801;653964;6862422;0;0;0
20801;653965;6859893;1;1;1
20810;653965;6862889;1;1;1
20810;653967;6861414;1;0;0
20815;653974;6859894;0;1;1
20820;653976;6854394;1;1;1
20820;653977;6860636;1;1;1
20820;653977;6874752;1;1;1
20801;653978;6862664;0;0;0
20820;653980;6863745;1;1;1
20810;653983;6860804;1;1;1
20820;653985;6860807;1;1;1
20815;653985;6863222;0;1;1
20820;653986;6860465;0;1;1
20801;653987;6862155;1;1;1
20810;653988;6867183;0;1;1
20810;653992;6861077;1;0;0
20820;653994;6861847;1;1;1
20820;653996;6867189;0;1;1
20820;653997;6860656;1;1;0
20810;653998;6860653;1;1;1
20801;653999;6867180;0;0;0
20801;654002;6860433;0;0;0
20810;654002;6863243;1;0;0
20810;654003;6861528;1;0;0
20801;654003;6863130;0;0;0
20820;654004;6859808;1;1;1
20801;654004;6868577;1;1;1
20801;654006;6860534;1;1;1
20815;654009;7103371;0;1;1
20810;654009;7103372;1;1;1
20815;654012;6859662;0;1;1
20820;654017;6860607;1;1;1
20810;654022;6862609;1;0;0
20810;654025;6601411;1;1;0
20801;654025;6858976;1;1;1
20820;654025;6858978;1;1;1
20801;654025;6859662;1;1;1
20810;654027;6865446;1;0;0
20801;654029;6862888;1;1;1
20810;654030;6897954;1;1;1
20820;654030;6897960;1;1;1
20815;654031;6897961;0;1;1
20810;654032;6665207;1;0;0
20815;654034;6864277;0;1;1
20820;654035;6864277;1;1;1
20801;654036;6861300;0;1;0
20820;654039;6865551;1;1;1
20801;654043;6601436;1;1;0
20820;654044;6601436;1;1;0
20815;654044;6601436;0;1;0
20815;654044;6865561;0;1;1
20801;654044;7103329;1;1;1
20810;654047;6865563;1;0;0
20801;654049;6866993;0;1;1
20810;654051;6861488;1;0;0
20820;654052;6871036;1;1;1
20820;654053;6977201;1;1;1
20810;654053;6977201;1;1;1
20801;654054;6860663;0;0;0
20801;654054;6860663;0;0;0
20801;654057;6860730;0;0;0
20810;654058;6867020;1;1;1
20801;654059;6867048;0;0;0
20801;654061;6876385;1;1;1
20801;654063;6857979;1;0;0
20820;654067;6875632;1;1;1
20810;654072;6860835;1;1;1
20820;654075;6843708;1;1;1
20801;654076;6875632;1;1;1
20810;654077;6860540;1;1;1
20810;654077;6860626;1;1;0
20810;654077;6865021;1;0;0
20820;654077;6866800;1;1;1
20810;654078;6860656;1;1;1
20810;654078;6860666;1;1;0
20820;654078;6862405;1;1;1
20810;654078;6896559;1;1;1
20801;654079;6864302;1;1;1
20801;654081;6860813;0;0;1
20801;654087;6862417;1;1;1
20820;654089;6896413;1;1;1
20820;654091;6266223;1;1;1
20801;654092;6896569;1;1;1
20801;654094;6850383;1;0;0
20815;654094;6857879;0;1;0
20810;654095;6266194;1;1;1
20801;654096;6876365;0;0;0
20801;654096;6876365;0;0;0
20820;654098;6860640;1;1;1
20820;654098;6865023;1;1;1
20820;654100;6665080;1;1;1
20810;654100;6665080;1;1;1
20820;654100;6862969;1;1;1
20810;654100;6876352;1;1;0
20820;654101;6863433;1;1;1
20801;654101;6864709;0;0;0
20820;654101;6866126;1;1;1
20820;654102;6864684;1;0;0
20801;654103;6865063;0;0;0
20820;654105;6865523;1;0;0
20801;654105;6865536;0;0;0
20810;654106;6863646;0;1;0
20820;654107;6862503;1;0;0
20815;654108;6859078;0;1;1
20820;654108;6863014;1;0;0
20810;654108;6864373;1;0;0
20815;654109;6743958;0;1;1
20801;654109;6743958;0;1;0
20815;654109;6974496;0;1;1
20815;654110;6891097;0;1;1
20810;654111;6891098;1;1;0
20801;654112;6863015;0;0;0
